127.0.0.1 - - [28/Jun/2016:14:06:44 +0300] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:38 +0300] "GET /TFL/javax.faces.resource/theme.css.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:38 +0300] "GET /TFL/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:38 +0300] "GET /TFL/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:38 +0300] "GET /TFL/javax.faces.resource/primefaces.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:38 +0300] "GET /TFL/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:38 +0300] "GET /TFL/javax.faces.resource/primefaces.css.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:38 +0300] "GET /TFL/resources/a.jpg?pfdrid_c=true HTTP/1.1" 404 1032
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:38 +0300] "GET /TFL/resources/a.jpg?pfdrid_c=true HTTP/1.1" 404 1032
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:38 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_glass_25_cb842e_1x400.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:38 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_glass_70_ede4d4_1x400.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:38 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_inset-soft_100_f4f0ec_1x100.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:38 +0300] "GET /TFL/javax.faces.resource/images/ui-icons_f08000_256x240.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:40 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_glass_100_f5f0e5_1x400.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:40 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_highlight-hard_100_f4f0ec_1x100.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:42 +0300] "POST /TFL/resources/teams.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:42 +0300] "GET /TFL/resources/nextadmingames.xhtml HTTP/1.1" 200 35000
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:42 +0300] "GET /TFL/javax.faces.resource/primefaces.css.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:42 +0300] "GET /TFL/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:42 +0300] "GET /TFL/javax.faces.resource/theme.css.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:42 +0300] "GET /TFL/javax.faces.resource/primefaces.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:42 +0300] "GET /TFL/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:42 +0300] "GET /TFL/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:42 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_inset-soft_100_f4f0ec_1x100.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:42 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_glass_25_cb842e_1x400.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:42 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_glass_70_ede4d4_1x400.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:44 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_glass_100_f5f0e5_1x400.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:46 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_highlight-hard_100_f4f0ec_1x100.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:46 +0300] "POST /TFL/resources/nextadmingames.xhtml HTTP/1.1" 200 102
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:46 +0300] "GET /TFL/resources/teams.xhtml HTTP/1.1" 200 31831
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:46 +0300] "GET /TFL/javax.faces.resource/theme.css.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:46 +0300] "GET /TFL/javax.faces.resource/primefaces.css.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:46 +0300] "GET /TFL/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:46 +0300] "GET /TFL/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:46 +0300] "GET /TFL/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:46 +0300] "GET /TFL/javax.faces.resource/primefaces.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:46 +0300] "GET /TFL/resources/a.jpg?pfdrid_c=true HTTP/1.1" 404 1032
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:46 +0300] "GET /TFL/resources/a.jpg?pfdrid_c=true HTTP/1.1" 404 1032
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:46 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_inset-soft_100_f4f0ec_1x100.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:46 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_glass_25_cb842e_1x400.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:46 +0300] "GET /TFL/javax.faces.resource/images/ui-icons_f08000_256x240.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:46 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_glass_70_ede4d4_1x400.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:48 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_glass_100_f5f0e5_1x400.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:48 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_highlight-hard_100_f4f0ec_1x100.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:48 +0300] "GET /TFL/javax.faces.resource/images/ui-icons_ffffff_256x240.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:48 +0300] "GET /TFL/javax.faces.resource/images/ui-icons_c47a23_256x240.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:48 +0300] "POST /TFL/resources/teams.xhtml HTTP/1.1" 200 6513
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:49 +0300] "GET /TFL/resources/a.jpg?pfdrid_c=true HTTP/1.1" 404 1032
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:56 +0300] "POST /TFL/resources/teams.xhtml HTTP/1.1" 200 3478
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:56 +0300] "GET /TFL/resources/a.jpg?pfdrid_c=true HTTP/1.1" 404 1032
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:56 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_highlight-hard_75_f5f5b5_1x100.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:58 +0300] "POST /TFL/resources/teams.xhtml HTTP/1.1" 200 2933
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:58:58 +0300] "GET /TFL/javax.faces.resource/messages/messages.png.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:59:29 +0300] "GET /TFL/resources/teams.xhtml HTTP/1.1" 500 75254
0:0:0:0:0:0:0:1 - - [28/Jun/2016:21:59:33 +0300] "GET /TFL/resources/nextadmingames.xhtml HTTP/1.1" 200 35000
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:43 +0300] "GET /TFL/resources/nextadmingames.xhtml HTTP/1.1" 200 35000
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:43 +0300] "GET /TFL/javax.faces.resource/theme.css.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:43 +0300] "GET /TFL/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:43 +0300] "GET /TFL/javax.faces.resource/primefaces.css.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:43 +0300] "GET /TFL/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:43 +0300] "GET /TFL/javax.faces.resource/primefaces.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:43 +0300] "GET /TFL/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:44 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_glass_70_ede4d4_1x400.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:44 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_inset-soft_100_f4f0ec_1x100.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:44 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_glass_25_cb842e_1x400.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:44 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_glass_100_f5f0e5_1x400.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:46 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_highlight-hard_100_f4f0ec_1x100.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:47 +0300] "POST /TFL/resources/nextadmingames.xhtml HTTP/1.1" 200 102
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:47 +0300] "GET /TFL/resources/teams.xhtml HTTP/1.1" 200 30401
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:47 +0300] "GET /TFL/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:47 +0300] "GET /TFL/javax.faces.resource/theme.css.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:47 +0300] "GET /TFL/javax.faces.resource/primefaces.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:47 +0300] "GET /TFL/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:47 +0300] "GET /TFL/javax.faces.resource/primefaces.css.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:47 +0300] "GET /TFL/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:47 +0300] "GET /TFL/resources/a.jpg?pfdrid_c=true HTTP/1.1" 404 1032
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:47 +0300] "GET /TFL/resources/a.jpg?pfdrid_c=true HTTP/1.1" 404 1032
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:47 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_glass_25_cb842e_1x400.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:47 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_inset-soft_100_f4f0ec_1x100.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:47 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_glass_70_ede4d4_1x400.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:47 +0300] "GET /TFL/javax.faces.resource/images/ui-icons_f08000_256x240.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:48 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_glass_100_f5f0e5_1x400.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:48 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_highlight-hard_100_f4f0ec_1x100.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:48 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_highlight-hard_75_f5f5b5_1x100.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:48 +0300] "GET /TFL/javax.faces.resource/images/ui-icons_cb672b_256x240.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:49 +0300] "GET /TFL/javax.faces.resource/images/ui-icons_f35f07_256x240.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:50 +0300] "POST /TFL/resources/teams.xhtml HTTP/1.1" 200 6959
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:50 +0300] "GET /TFL/resources/a.jpg?pfdrid_c=true HTTP/1.1" 404 1032
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:51 +0300] "GET /TFL/javax.faces.resource/images/ui-icons_ffffff_256x240.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:51 +0300] "GET /TFL/javax.faces.resource/images/ui-icons_c47a23_256x240.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:51 +0300] "POST /TFL/resources/teams.xhtml HTTP/1.1" 200 7023
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:51 +0300] "GET /TFL/resources/a.jpg?pfdrid_c=true HTTP/1.1" 404 1032
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:53 +0300] "POST /TFL/resources/teams.xhtml HTTP/1.1" 200 2728
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:55 +0300] "POST /TFL/resources/teams.xhtml HTTP/1.1" 200 4148
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:55 +0300] "GET /TFL/images/4profilePicture.png?pfdrid_c=true HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:57 +0300] "POST /TFL/resources/teams.xhtml HTTP/1.1" 200 7387
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:57 +0300] "GET /TFL/resources/a.jpg?pfdrid_c=true HTTP/1.1" 404 1032
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:00:57 +0300] "GET /TFL/javax.faces.resource/messages/messages.png.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:08 +0300] "POST /TFL/resources/teams.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:08 +0300] "GET /TFL/resources/nextadmingames.xhtml HTTP/1.1" 200 35000
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:08 +0300] "GET /TFL/javax.faces.resource/primefaces.css.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:08 +0300] "GET /TFL/javax.faces.resource/theme.css.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:08 +0300] "GET /TFL/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:08 +0300] "GET /TFL/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:08 +0300] "GET /TFL/javax.faces.resource/primefaces.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:08 +0300] "GET /TFL/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:09 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_glass_25_cb842e_1x400.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:09 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_glass_70_ede4d4_1x400.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:09 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_inset-soft_100_f4f0ec_1x100.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:09 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_glass_100_f5f0e5_1x400.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:10 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_highlight-hard_100_f4f0ec_1x100.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:10 +0300] "POST /TFL/resources/nextadmingames.xhtml HTTP/1.1" 200 102
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:10 +0300] "GET /TFL/resources/teams.xhtml HTTP/1.1" 200 30936
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:10 +0300] "GET /TFL/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:10 +0300] "GET /TFL/javax.faces.resource/theme.css.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:10 +0300] "GET /TFL/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:10 +0300] "GET /TFL/javax.faces.resource/primefaces.css.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:10 +0300] "GET /TFL/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:10 +0300] "GET /TFL/javax.faces.resource/primefaces.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:10 +0300] "GET /TFL/resources/a.jpg?pfdrid_c=true HTTP/1.1" 404 1032
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:10 +0300] "GET /TFL/images/4profilePicture.png?pfdrid_c=true HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:10 +0300] "GET /TFL/images/4profilePicture.png?pfdrid_c=true HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:10 +0300] "GET /TFL/resources/a.jpg?pfdrid_c=true HTTP/1.1" 404 1032
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:10 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_inset-soft_100_f4f0ec_1x100.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:10 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_glass_70_ede4d4_1x400.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:10 +0300] "GET /TFL/javax.faces.resource/images/ui-icons_f08000_256x240.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:10 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_glass_25_cb842e_1x400.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:11 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_glass_100_f5f0e5_1x400.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:12 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_highlight-hard_75_f5f5b5_1x100.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:12 +0300] "GET /TFL/javax.faces.resource/images/ui-icons_cb672b_256x240.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:12 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_highlight-hard_100_f4f0ec_1x100.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:13 +0300] "GET /TFL/javax.faces.resource/images/ui-icons_f35f07_256x240.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:14 +0300] "POST /TFL/resources/teams.xhtml HTTP/1.1" 200 7495
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:14 +0300] "GET /TFL/images/4profilePicture.png?pfdrid_c=true HTTP/1.1" 404 1054
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:14 +0300] "GET /TFL/resources/a.jpg?pfdrid_c=true HTTP/1.1" 404 1032
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:24 +0300] "POST /TFL/resources/teams.xhtml HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:24 +0300] "GET /TFL/resources/adminplayersview.xhtml HTTP/1.1" 200 61779
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:24 +0300] "GET /TFL/javax.faces.resource/theme.css.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:24 +0300] "GET /TFL/javax.faces.resource/primefaces.css.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:24 +0300] "GET /TFL/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:24 +0300] "GET /TFL/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:24 +0300] "GET /TFL/javax.faces.resource/primefaces.js.xhtml?ln=primefaces&v=5.3 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:24 +0300] "GET /TFL/resources/RES_NOT_FOUND HTTP/1.1" 404 1048
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:24 +0300] "GET /TFL/javax.faces.resource/jsf.js.xhtml?ln=javax.faces&stage=Development HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:24 +0300] "GET /TFL/javax.faces.resource/a.jpg.xhtml?ln=img HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:25 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_inset-soft_100_f4f0ec_1x100.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:25 +0300] "GET /TFL/javax.faces.resource/images/ui-bg_glass_70_ede4d4_1x400.png.xhtml?ln=primefaces-humanity HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Jun/2016:22:01:25 +0300] "GET /TFL/resources/RES_NOT_FOUND HTTP/1.1" 404 1048
